series,time_idx,carbon_Yield,open_Yield,high_Yield,low_Yield,volume_Yield,stoxx_Yield,gas_Yield,oil_Yield,coal_Yield,baseload_Yield,pos_Yield,neg_Yield,trends_Yield,pos_s_Yield,neg_s_Yield,trends_s_Yield
0,144,1.711988221,-0.855500847,0.865646809,0.637064174,-68.06730063,0.676046627,5.167426367,0.348479109,0.225988797,0.25446848,0,0,0,-38.6150424,31.21252488,53.46328339
0,145,0.386705205,1.630269526,0.292986842,-0.056048577,44.59564695,0.455384068,3.631099256,1.737559465,0,-0.899592743,0,0,0,44.43851887,-47.58277912,-46.03049247
0,146,-1.332119606,-0.497375991,-0.826223373,-0.581015598,-33.64722366,-0.346771045,-0.815939252,0.367502711,0,-0.637022857,0,0,0,13.80786871,37.54665469,-11.07099872
0,147,2.028093112,-1.263722449,2.404487425,0.487531436,39.80301296,0.54130261,3.438978588,-4.611459042,4.990030054,3.311881127,52.95925182,-89.66906157,-24.78361639,-62.07487024,-12.79721724,12.86470675
0,148,-0.438998327,2.365661974,-0.144092244,1.779802264,-51.58131653,0.215703276,-2.632600023,-0.660704399,0.250223544,0.840589807,0,0,0,35.04765058,47.69343563,37.07728857
0,149,2.301451583,0.237161472,0.807831339,0.238597892,-0.836824967,0.537231334,2.20329465,-2.843527951,0.746935715,-0.425331454,0,0,0,-54.98282453,-163.0698372,-74.72908714
0,150,0.927253434,1.930945134,0.978568435,0.912415089,44.66231806,0.449054534,1.522212426,1.284693324,0.741397924,-1.16709673,0,0,0,-113.2567529,62.40433138,0.279372462
0,151,1.199732104,1.208044537,1.441403054,2.67064891,-1.626052087,0,-0.48014866,-0.831049223,1.22357758,1.616004749,0,0,0,91.48900145,-76.45373792,0.508213961
0,152,-0.070175441,0.475646101,0.695654979,-0.514231118,15.64898622,0.191836359,-0.705928995,-2.375952613,1.277421134,-1.915926994,-55.58132128,74.0529885,14.51820098,79.81774764,145.4544126,16.78398505
0,153,1.376928072,0.961966316,0.380557456,1.254322602,-20.11900411,0.29768255,3.903068191,2.276893665,0.171379648,0.813693612,0,0,0,-2.66046556,38.64942206,54.159563
0,154,0.638428534,-0.139348568,1.047669523,-1.094450466,30.74846997,0.402585563,2.57524961,1.140295315,1.089929046,0.534855973,0,0,0,-18.64334206,-68.24061468,11.67019905
0,155,-2.631501501,1.074906327,-0.222355347,-0.07102273,-21.47753016,0.232337205,-0.604655043,-0.182136653,1.612938193,-0.261127745,0,0,0,18.08727649,65.48240787,-10.25428446
0,156,-1.584085807,-2.196741055,-2.90127185,-1.287111083,-24.02155352,0.210748234,-2.564014759,-1.014807863,-0.200200267,-0.095124859,0,0,0,-60.10638863,-50.60908735,-43.57810805
0,157,4.86705541,-2.192015059,3.243152524,-0.216138413,-49.54912598,-0.570042713,7.108884876,-1.541786429,1.425990007,0.522070479,-79.95709605,-55.96157879,15.0282203,-28.9874735,-51.59203766,-18.56546704
0,158,-1.654069413,4.887596057,-0.034135518,3.385947843,131.00939,0.105808919,-2.044956926,-0.69294344,-1.292478638,-0.545865839,0,0,0,42.21088039,28.57083995,40.39051526
0,159,-0.191287772,-1.486630663,-0.359128218,-2.900291703,-8.887928947,0.169061748,-4.41673468,-1.165684189,0.033350009,-0.095238102,0,0,0,34.40812848,-5.532380112,-6.801145443
0,160,-6.489831896,-0.209205097,-1.85014355,-5.287169241,117.5692031,-1.574835697,-11.24438515,-2.643456567,-2.738044967,-2.74088996,0,0,0,31.84235768,10.43782832,-45.9025321
0,161,1.621258798,-5.876117586,-3.733767044,1.799823612,-89.52476261,0.385356932,4.910521952,-1.929711175,-0.964194798,-0.171526629,0,0,0,-33.36675003,-14.96918001,49.74208793
0,162,1.721212888,2.73839674,2.416224928,2.64041742,31.33781382,0.787489437,-1.490627206,5.332406314,2.629483918,-1.208995728,-18.51624678,-53.89965007,4.546237408,-16.1014925,65.90742703,4.056626449
0,163,2.30834113,0.985582747,1.107898433,0.954532236,-63.63821578,-0.127280458,7.54635107,3.2907118,0.101061151,0.519931847,0,0,0,-7.768232908,-82.49478845,-17.44086547
0,164,-0.175685217,1.592108634,0.41884878,0.714416327,-21.56466399,0,1.807465846,1.674847245,0.268998145,0.885070314,0,0,0,34.35976057,93.04532557,41.49775958
0,165,0.561109661,-0.58083416,0.763362486,-0.392297222,-60.19950109,-0.25504796,1.549739898,-1.646702015,0.067136626,-0.503037684,0,0,0,-39.32506405,4.174148594,3.527975287
0,166,3.656745934,2.078859038,4.047627282,3.286474495,177.6491997,0.445907948,4.974126524,2.26760777,-0.033562679,0.551979322,0,0,0,67.53559256,-35.14886266,-56.88227019
0,167,2.923796308,4.181734961,1.711412513,3.916086457,-59.78370008,0.105876135,0,0.971878158,0.067114096,1.155379225,98.68565714,-28.16640001,35.22205936,-179.8165472,-146.0397135,-19.44219384
0,168,-0.016373312,0.413668167,-0.065284807,0.182709128,-32.8115642,-0.59435539,5.421948754,-0.573772066,3.104608656,18.46364891,0,0,0,134.8492671,182.1891703,73.10664742
0,169,-1.070057128,0.953170733,1.506955521,-0.432397148,88.93950471,0.615517172,0.031316058,-1.936704606,1.612938193,2.560679809,0,0,0,-74.86340781,-191.9731683,-66.30089197
0,170,2.306850761,-0.854144483,-0.241526565,-0.183501595,-136.5240952,0.422297925,3.27266935,1.991491622,3.737285306,5.407237869,0,0,0,58.53454676,171.5229115,27.23207231
0,171,-0.32399186,1.749697159,1.154043903,2.555154256,56.25875583,-0.591717703,-1.1811911,-0.576766224,1.802401016,1.337103235,0,0,0,-35.22186322,-86.0989753,-40.0091749
0,172,1.577624478,1.272466231,1.140877531,1.181147944,-37.33455587,0.654908858,2.767034714,-0.538563754,1.710982757,0,-7.028138495,91.89538493,-8.134563945,56.21225441,114.7044676,72.78531461
0,173,-0.528466279,0.876429799,-0.489616393,-0.338355273,64.00373552,-0.422030591,1.722459883,-0.736574798,0.118976814,5.722965595,0,0,0,-107.876859,-193.8313076,-68.04804252
0,174,0.73588558,-0.508987897,0.70995013,0.499075334,8.074176398,-1.062935178,2.332593987,1.261365397,0.474496738,1.545095116,0,0,0,103.3372763,114.2628958,2.265686729
0,175,0.477024279,-0.255468764,-0.393794318,-0.16072006,-32.39720739,-0.106917577,1.767194068,-1.596701745,0.413345732,1.965230033,0,0,0,27.04669842,57.41265829,40.84695329
0,176,-2.929551203,0.922985547,-0.30032426,-1.981871235,-15.99646497,-0.278521873,2.343069611,2.036504543,0.675380632,2.970556183,0,0,0,-64.97169567,-54.6335433,4.89417193
0,177,0.244718288,-3.055882689,-0.285352128,0.409333359,57.21702744,0.342686135,5.182229133,0.805850158,0.496278934,5.481796565,36.91676872,12.85990358,-16.55144385,37.53121,25.85238527,-15.19606987
0,178,-1.991343676,0.926609897,-1.181744829,-2.649161545,30.24477611,-0.021383513,7.350657213,0.122357435,-0.40852114,3.662253751,0,0,0,2.332172139,-11.6651819,-5.796699493
0,179,0.033239156,-2.109472383,-0.871254301,-0.842464966,-32.37870771,-0.665167134,7.220081541,2.49576888,-0.881062968,5.680894677,0,0,0,-33.78707906,-124.3126001,-19.46696405
0,180,-0.918126807,-1.49852954,-1.190005077,-0.781386683,7.732408343,0.343864512,-11.28460043,0.277906617,-1.545809615,-0.280014184,0,0,0,23.15187021,113.5934527,39.98850463
0,181,0.318125007,0.535386924,-0.823320969,1.355034283,19.70343278,-0.057944268,2.752524479,-0.437057844,1.01342149,-9.895508993,0,0,0,37.04925686,44.80217016,-20.32720586
0,182,1.986162609,-0.568943971,1.444542519,-0.946592599,28.46969956,-3.124538784,15.26578146,-1.902777493,1.442686586,2.060507199,1.638102152,16.67662113,5.826890812,-17.13394492,10.781094,10.52855673
0,183,-0.855831425,2.256608117,0.227901775,2.233697706,-130.0404689,0.969811436,-1.889610449,0.593473552,0.204409474,-0.722848877,0,0,0,-25.61068392,-75.75686088,-23.77381573
0,184,0.724640852,-0.509911459,-0.734397426,-0.016609916,82.41032434,1.090761251,-2.717958217,2.431205763,0.349447065,-1.144361784,0,0,0,36.91420013,79.05716664,13.52482317
0,185,-0.082081594,0.526317004,0.685605036,-1.169603976,9.136410431,0.950125912,-3.723714807,1.381669529,0.492968955,0.539250979,0,0,0,-76.49128662,-41.26800539,11.61471339
0,186,3.865838117,-0.180609194,4.811597288,1.318993995,-22.64438843,-0.906741964,0.833243036,1.08150919,-0.20269299,-0.740287156,0,0,0,51.7378041,27.39891085,6.255373508
0,187,2.234293396,5.436990434,1.278612505,5.971683086,22.31435513,-0.130208352,7.882221106,1.827230129,15.66320707,-0.816013854,-25.00993613,-15.65288022,18.85911698,-38.32353507,-44.47371891,3.566756274
0,188,-3.826937348,2.307794728,1.020339317,-3.062030293,31.61972428,-2.1510926,2.59243054,-0.554786444,0.272243702,-0.046831097,0,0,0,30.95224672,46.80097055,4.939409667
0,189,1.576842419,-3.54498849,-3.861483613,-0.533076135,-13.24992233,0.509019579,9.615665605,-0.570596869,3.018729707,0.218357725,0,0,0,-35.47392653,-114.560306,-52.56974827
0,190,-1.78576174,-0.2998503,-0.362862274,-1.649420916,-29.55071987,0.176444686,15.50667773,-0.152710643,4.753323662,22.31279712,0,0,0,43.52831665,-40.60530666,-3.150738952
0,191,0.465453051,-1.625274781,1.38128079,1.308705084,-62.69925907,-0.752049552,-4.029462345,0.963252061,6.378074496,9.181410932,0,0,0,-29.23297945,84.23925215,39.71149627
0,192,2.170038428,1.625274781,1.162353265,1.89960638,14.17158019,-0.289049673,1.892775083,2.466800054,6.116715039,4.317297262,28.46969956,27.36958305,-9.844007281,28.01051973,5.002392092,-1.993975808
0,193,2.077916288,1.537044062,1.377221462,2.348228614,109.0572044,1.129204958,17.84706571,1.587141117,10.25310877,11.72202128,0,0,0,16.07075168,-25.04565913,-20.93047932
0,194,-8.952583645,1.406405996,-0.97740546,-7.855108964,24.96312096,-1.106940681,-7.215480823,-1.808898015,-14.64692679,-1.596284902,0,0,0,16.01570353,98.38085406,16.96564664
0,195,2.043430185,-7.950571253,-6.417026483,-1.956676632,-25.57041027,1.69963257,-10.77811102,1.067298361,-1.894681478,-14.25559216,0,0,0,-24.01688667,-70.46095562,14.25458686
0,196,-3.429289783,0.513799092,0.065434323,0.171673862,-40.64808522,-0.241043176,-9.971479891,0.535476514,-1.145586937,-8.339641268,0,0,0,27.91363197,4.71794649,-18.30518064
0,197,1.385859598,-3.054953918,-0.804535987,0.32537061,-103.5122335,-0.109757447,-2.566288649,1.517735711,4.879016417,-9.058413349,-25.87087716,-67.22404957,8.269171585,-50.16230443,62.7346819,20.40785125
0,198,-0.403633242,1.438386759,-1.244106616,0.715505608,25.27440211,0.021961129,0.249020189,-0.275333866,0.680906376,-1.004487881,0,0,0,-36.89751404,-40.52070233,-11.84862556
0,199,0.185200827,-0.168152049,1.04608675,-0.442328043,55.38851132,0.809189763,8.232172543,-0.288115445,0.737557123,4.423227114,0,0,0,102.3697852,14.5320217,-14.79179765
0,200,3.860591594,0.620755286,2.511957228,1.925084779,65.60697628,1.190876908,8.867489184,0.980986453,-0.53213388,-2.444301899,0,0,0,-86.1902662,-93.76899751,-22.94652095
0,201,-3.290311618,3.887328317,0.177033924,-1.976248761,-86.87320366,0.686403381,-9.458841868,1.018604093,-1.488553431,2.339829151,0,0,0,4.515762047,26.55443547,33.74126378
0,202,-1.46578313,-5.336140721,-3.584965289,-1.685916415,6.201757371,-0.471395773,1.255104671,-0.626516619,-0.584919153,-9.211414278,-28.54258265,72.97118497,-17.28428128,44.35102162,6.617384903,12.34215261
0,203,-7.030301069,-1.143454732,-2.207520765,-5.693392175,56.88003339,0.385852569,-4.927275152,0.885431675,-1.754245557,-0.762209773,0,0,0,-12.96019837,41.43769361,-10.99831916
0,204,5.697631423,-4.889315608,-0.358453913,1.873974607,-20.65729048,0.277748282,3.437212985,0.866008923,-0.81353478,3.622069283,0,0,0,34.41737832,52.06087528,-14.71766142
0,205,0.394816408,4.096618023,0.868312257,2.527274569,67.27862579,-0.106734987,-5.453779945,-1.419961663,-1.778402975,1.519891089,0,0,0,-27.7044473,-55.65054468,12.9467901
0,206,0.461499836,1.220890412,2.577117189,2.670524575,-98.0829253,0.575020219,-0.989522849,1.081472866,1.196316606,4.916556099,0,0,0,37.29648486,31.24781969,-6.811848724
0,207,1.203506348,1.694668586,-0.696289285,0.818000471,2.087758502,0.106123325,1.812683829,0.536381883,2.519347593,-6.750200278,-15.12572523,-36.21992936,-1.904819497,-52.82576862,14.93147398,27.73997013
0,208,1.355555859,0.285259024,0.712808654,0.372692283,12.23638957,0.67653535,-0.737380258,0.475666539,-1.337173697,-0.398838999,0,0,0,-60.00022445,-44.09222367,-6.548429651
0,209,0.182678785,0.534760633,-0.148772653,0.101402747,-16.45642502,-0.422297925,-1.363099846,-2.128984377,-0.492664593,-0.795414745,0,0,0,81.47931798,-17.56795378,-10.20815526
0,210,-2.231449019,-0.451015548,-1.014224339,-1.497645419,-29.34457772,0.190254787,-12.92338168,-0.307874725,0.064398414,-0.873058035,0,0,0,5.291133967,13.34457927,9.783040606
0,211,0.237248035,-0.722510074,0.050121127,0.308166654,68.58955172,0.168812026,-14.6096713,0.07113219,-0.150327528,7.536496018,0,0,0,5.926179751,54.7652051,-10.67284025
0,212,-3.076636924,0.185325636,1.508524255,-2.59754864,-37.96015975,0.777069961,0.893693158,0.390325175,-53.68802926,-0.16542601,-1.054226631,32.14881086,-23.76716519,-63.63419039,-54.21010857,13.60591067
0,213,4.271233447,-2.920538885,-1.291622527,0.873367997,117.7016994,0.083647014,3.410455251,0.011804285,2.72002263,1.576905212,0,0,0,46.49759891,5.699811086,34.40054267
0,214,0.600301953,3.675132891,1.110477973,3.284592223,-79.59608511,0.292214777,12.68726147,-3.275441269,6.74412808,-0.130463163,0,0,0,0.437129185,-96.59323918,-53.33092304
0,215,0.049862878,-0.16719616,1.780656376,-0.286509002,-20.40679324,0.478221101,-3.733960433,-1.784333318,-1.008411907,4.105173314,0,0,0,-41.59662845,87.74082839,15.51895318
0,216,-0.750566446,0.783402623,-0.373104496,0.639302312,38.32352952,0.041476566,1.008041297,2.694920561,0.168776411,-0.188123213,0,0,0,58.96374114,58.46847421,-13.4733789
0,217,2.038350463,0.066390044,-0.162654558,0.884887651,25.40109379,0.103616215,5.819104028,0.830479588,6.052542039,-4.028077771,44.77092552,-49.86653271,41.35623183,-42.34111863,-171.9433224,-52.04339073
0,218,-0.345082916,0.132648005,0.438561574,0.116288741,-44.48743404,-0.248859523,-8.06425261,1.605170901,-3.554493742,-0.484738274,0,0,0,36.02189682,174.7047337,94.39701941
0,219,4.395781344,0.165562952,3.001502457,0.132736041,27.24937827,0.20742592,-3.922498712,-2.556584111,-6.734948574,-2.675166183,0,0,0,31.65559927,-39.60327756,-21.81356567
0,220,0.847063888,4.322109948,1.001573318,3.406734791,-60.01811898,0.392927814,7.155283974,0.277929005,-0.07039775,2.1418667,0,0,0,-82.93047931,51.66562998,-15.12887527
0,221,-0.689657906,1.353285798,0.914522378,1.637166027,-0.81967672,0.370828608,0.371728447,-0.848284292,-2.135312447,2.464752794,0,0,0,44.75706341,-121.2002078,-4.00997827
0,222,4.068357664,-0.062539089,3.72544596,0.800820799,67.55027166,0.225942378,5.386920603,-0.146145441,-0.252116107,4.920106469,-58.37310394,1.80795885,0,-16.31897262,31.52731137,-33.64478124
0,223,2.402204284,4.375793691,1.226284112,4.030888198,-15.60722456,0.307282839,15.82787892,0.462063079,2.034694502,5.191239267,0,0,0,-16.85994429,-106.0888834,-5.983611189
0,224,-0.56179923,2.00080776,0.920857198,0.793001837,29.19568881,0.102218142,-0.375846095,-2.64289244,1.019520169,5.921965073,0,0,0,-57.82468519,7.809191841,11.48803056
0,225,2.821205889,-0.854706058,1.099707219,-0.717921121,-18.52508888,-0.491602793,0.329985053,1.188721278,1.251319768,-2.979311039,0,0,0,93.69257827,188.1920731,60.0410471
0,226,0.388405868,2.773090714,0.873993671,3.365134525,-34.77567905,-0.226128167,-8.840745303,-2.935325961,0.344827928,-1.377369527,0,0,0,1.929971508,-97.97416815,-20.43424843
0,227,0.815047051,0.888512581,1.949489625,0.996470084,15.68173481,-0.102954812,-3.873429328,1.021510869,0.856903273,0.571462782,55.87481089,16.38618124,10.69721196,-48.01497504,8.764688532,-5.449092529
0,228,-1.045031341,0.29916683,-0.772421508,-0.706614808,52.69400921,-1.243797129,8.127682404,3.222302119,2.360986564,-0.898663785,0,0,0,30.28662363,-2.341808422,-36.50598344
0,229,5.242231575,-0.52770571,3.531978513,0.216841429,4.458847732,0.062558651,2.721842372,-0.072921734,-0.267022856,3.463916672,0,0,0,-34.59075566,59.07158104,49.29807678
0,230,2.107901313,5.087850796,2.539605751,4.586341679,-1.438873745,0.33298678,-0.729167676,-0.036480818,-1.075279178,0,0,0,0,15.82700079,-43.77167144,-0.935482419
0,231,-2.258225906,1.081383882,-1.147597329,-2.514098896,-60.76625214,-3.833185005,-5.082938997,-12.27821316,0,-1.296904532,0,0,0,58.647539,38.75524266,-28.19812625
0,232,1.923396691,-0.242293832,2.058915793,4.831857727,60.53715697,0.817033141,6.096360487,0.985229644,-15.30251873,-0.892963998,6.713930284,-25.28092984,-15.65690607,-43.32702321,-111.2932873,-23.79720756
0,233,1.583848907,-0.107874876,-0.329229243,-0.89346743,12.55678101,-0.709146627,0.957106495,-3.98636213,-13.37563898,23.58358667,0,0,0,9.457353706,54.99890189,18.48912373
0,234,1.92250739,2.438982762,3.81750437,2.762680731,-31.24870762,1.540796585,2.576565364,-2.438445546,10.25663365,-2.299786115,0,0,0,-80.19453746,11.95697873,-21.16180874
0,235,3.874730498,0.73462222,1.998683841,1.183445765,36.82209349,-1.174850638,-1.002844293,1.154913949,0.929863179,-2.100557144,0,0,0,126.3605158,64.98082081,34.18284588
0,236,-2.026628617,4.971709532,0.558487334,2.427805194,-21.55196262,-0.776535395,-5.602433089,0.300967622,-2.23814022,1.072021453,0,0,0,-43.59303395,-123.8892289,-20.7332811
0,237,3.756134358,-1.59201106,1.681330642,0.458249274,21.74310635,1.611032588,0.514184757,4.477524624,0.574478396,-3.92392576,-4.506335114,-18.64918069,14.19702613,21.07142224,119.2156266,6.292553074
0,238,4.420145834,3.915267173,4.48591064,4.421982217,22.83495817,2.296046099,5.865918019,3.178290682,5.492825112,1.834563204,0,0,0,-61.8861226,-83.74369985,19.39458625
0,239,4.658925499,3.978135604,5.92958636,3.826222048,34.38268015,-0.542912171,6.486380227,0.502447176,4.134857932,8.998539495,0,0,0,67.9562672,-15.27112032,6.091478685
0,240,-10.0265958,5.243113349,-0.48367688,-6.161915198,4.116676267,-0.188619987,-1.63430173,-1.863738717,0.259788604,-3.940244558,0,0,0,-7.084931065,49.77659964,-14.71102959
0,241,4.224531347,-10.71472756,-7.135693878,0.099453017,1.028815659,-0.252048023,4.836056896,0.976139328,0,-1.022309532,0,0,0,0.636948041,4.248311652,-20.58102622
0,242,-1.975047742,4.485922121,3.37437483,2.114659571,-46.61217161,-0.442618491,9.144720865,-1.0164592,1.179085141,9.607868914,52.67104343,105.7974643,-23.05236586,-26.85122639,10.85747154,29.72473181
0,243,-3.193589996,-2.968145127,-4.110807663,-4.097407421,13.55684681,-0.678256097,9.347512984,-0.931872501,2.923868273,-0.471952853,0,0,0,-43.31814241,-14.48277218,11.14509835
0,244,1.326657608,-2.422199934,-1.974540433,1.509462622,29.79567421,0.127523928,3.541967312,0.243935614,0.814884934,1.290500088,0,0,0,32.19291732,-24.2076912,-34.29697879
0,245,5.417741804,2.251987127,4.528672095,1.265368577,20.02540355,1.287344992,7.034892252,1.531258932,4.282422302,7.483922506,0,0,0,20.20147245,26.83873903,16.99847718
0,246,-14.6634178,3.667615271,-0.934040649,-10.20512919,20.90809104,-0.751400566,-4.140402285,-2.019726661,-1.292974801,-6.003799522,0,0,0,24.11729356,21.21970589,-11.59144823
0,247,7.881567538,-14.1523023,-4.192230639,0.231813017,-42.10351325,-1.883126139,7.518224063,-2.758034718,0,-3.930951629,-51.22593158,-24.40989165,-46.26235219,-30.74132622,29.53470461,38.59544837
0,248,1.055713711,8.444050757,1.33659341,6.166562961,-44.2704903,1.432107408,19.46257583,3.381765554,0.682596507,6.319946379,0,0,0,-37.27668062,-59.84675705,-7.651625928
0,249,-5.211295057,-0.560434869,-3.288236382,-3.439182246,55.90603866,0.824267586,-4.385020313,1.755253746,-0.034019391,-0.600839818,0,0,0,73.54377762,22.90585735,-25.83478719
0,250,-3.133312043,-3.262331573,-3.0650829,-1.603240753,-48.11127264,1.213404009,-28.35426816,2.050814612,-2.899754433,-3.190474426,0,0,0,-28.65819398,35.82202353,19.54654934
0,251,2.454192286,-3.679784422,-1.13828677,0.349556688,-210.1774332,0,-19.53545211,-0.928171903,-0.526779093,0,0,0,0,14.7349144,-2.638084833,-16.24751204
0,252,0.796192942,1.554125721,0.337662658,0.708796013,42.21321606,0.704520113,0,3.179794848,-0.919709348,-8.822522694,0,0,80.43728157,-44.41235159,-4.689167908,7.933799265
0,253,3.034609656,1.21832908,3.265179746,1.547138298,23.89952087,0.761085644,0,0.43163708,-3.692058861,-0.326907436,0,0,0,9.930857092,-15.36173114,1.726845709
0,254,1.340452266,2.988742947,1.46988197,2.462540194,109.9335093,-0.493016611,-13.85044256,0.366694474,2.007733073,-0.350483396,0,0,0,0.110855929,6.557273001,2.472003228
0,255,-0.249190261,1.71651148,-0.272412254,1.448932314,-48.28019424,0.185166188,-10.30854184,0.113528867,-0.253302108,-0.496368512,0,0,0,-29.48777871,-38.0373391,-2.583572861
0,256,0.609416723,-0.648058101,0.741201664,0.377834203,-83.91345497,0,-20.91691949,-1.960597492,-0.326619779,0.171751455,0,0,0,37.83760439,64.04420975,39.70265694
0,257,4.081703481,-0.225309896,3.803658039,0.313774967,99.49566323,0.573889667,0,1.531032713,-13.64957446,-16.40289095,-29.4239473,-73.31525152,1.307208157,-136.5017535,-175.0996231,-74.96267317
0,258,1.065603263,5.069787907,2.803922006,4.902882766,56.33306086,0.448614129,23.83577467,1.283197882,8.081164274,3.662035247,0,0,0,169.8126223,95.799968,39.13954466
0,259,3.096078936,2.296244547,1.996074256,1.727036064,16.33172417,0.142319837,3.127385456,0.995033085,5.386492726,-2.330091666,0,0,0,-21.3016527,66.67409534,3.967588709
0,260,-0.963752297,1.811204844,-0.850586359,0.070339979,-43.27227809,-1.494245385,5.124854065,1.462032308,4.416672243,2.744722037,0,0,0,-73.62396772,-66.41108875,-5.514206231
0,261,-1.533487299,-0.768925577,-0.216635396,-0.140729471,16.73987142,-0.247780428,-8.998425172,-0.293147883,-2.32650606,-1.700107921,0,0,0,2.039727832,21.28015796,-36.90217565
0,262,-6.442926308,-0.786494917,-0.698702802,-6.559529338,67.04661252,-1.269131775,-4.315848952,-1.082288267,-1.183870329,-4.81097348,23.96938973,106.024382,-16.9418152,-72.71835099,-102.5141526,-1.896071126
0,263,1.499501422,-5.636639949,-2.97484754,0.400200634,-27.57982005,0.667782114,-7.90596084,3.463497047,-1.857638557,-3.359703982,0,0,0,165.3580514,150.3927268,46.10358232
0,264,-1.599438969,1.584432902,-1.443164173,-1.218072447,-15.23784467,0.622021495,-5.538813277,1.128345008,2.181904739,-3.3306796,0,0,0,17.40046022,-30.08459396,-26.67968966
0,265,0.685062155,-3.069608716,-2.198424605,-2.04218967,21.70765975,0,13.00178934,-0.236490591,6.880100656,-0.297732203,0,0,0,-89.14240522,-17.15062067,21.53866203
0,266,1.869213301,2.280530266,2.809241523,4.968013062,-0.439912727,-1.059750178,1.52992575,1.864828567,3.367766272,1.243406874,0,0,0,3.140576951,-2.36769961,0.579337287
0,267,-1.844390166,0.789078449,-1.201215645,-2.00775117,-45.68638822,0.769954901,-12.13267598,0.486844592,1.290340484,0,34.8663137,-41.01887825,7.410797215,-4.587820035,-3.806223606,-5.386896463
0,268,2.56062995,-2.820542584,0.265508242,-1.107765608,107.3618998,-0.916291292,1.704938171,1.183989922,3.959046727,-0.998151277,0,0,0,-4.134863665,8.764045392,6.578560154
0,269,-0.70405729,2.941388521,-0.205103528,2.252911306,-37.47917769,0.020918314,-3.688130154,1.057128344,-0.339454114,0.401618653,0,0,0,85.02468033,-2.662459509,-15.42490627
0,270,4.175224753,-1.779016091,3.75703368,-0.334717972,-1.745798981,0.583943265,-0.889240562,-0.067865629,-1.400801116,-3.752363527,0,0,0,-23.22597518,47.88575188,12.88448203
0,271,-1.317201215,4.648089736,-0.372917342,3.35786385,-43.76787281,-1.910418131,5.527408379,-0.555966713,1.586100736,1.454897688,0,0,0,-49.16504231,-48.56728491,-12.63265671
0,272,-0.5341576,-0.955139624,0.929698736,-0.312688168,27.90887074,-3.735725336,17.15582955,-1.860411949,0.737783857,-0.017833259,-14.14026318,19.43231128,4.19641991,-9.822874129,-5.033799524,10.02797088
0,273,4.001233572,-0.118553659,1.890632081,0.708158754,5.582335586,0.72344939,0.275494509,2.212504992,0.823552009,-0.967749488,0,0,0,70.53216017,42.77642349,-9.219038774
0,274,1.374162785,3.57701093,2.133713739,3.548304574,-0.64079963,1.646484335,-2.785143917,1.975816408,0.816824992,-0.006002941,0,0,0,-39.89424996,-28.14212785,4.933088558
0,275,1.233061246,0.604783038,-0.055570993,1.455362879,-25.39710151,0.407419884,0.359802725,-0.691581117,0,1.288339423,0,0,0,16.89569648,-103.6023136,-2.555669259
0,276,-0.603421207,1.692087749,0.753132367,1.108734064,-9.964738035,-0.794933824,-0.245801025,0.76936322,0.330877125,-0.380002832,0,0,0,-28.24490707,93.60254556,11.29689193
0,277,0.022413986,-0.033562679,-0.753132367,-0.881461239,-10.38921695,0.516352266,-7.738771131,1.302159207,6.819174987,6.950830476,24.20120356,8.354533822,6.624938554,-37.84110726,8.870768149,-3.551594872
0,278,0.313269444,0.413154515,-0.011117905,-1.072702287,23.21323759,1.321699053,-11.62638534,-2.273203167,-2.126231765,-8.769771881,0,0,0,76.62707274,44.60688056,-4.569184534
0,279,5.106426906,0.289306978,5.072608886,2.76098099,59.10128744,0.63331434,1.705599492,0.347086504,1.591847144,4.362173065,0,0,0,-18.60998875,-11.37083288,1.387215904
0,280,0.634855587,4.6141156,0.337624292,3.83188643,-60.27141781,-1.933556467,4.705376016,1.816419417,0.084566601,-5.458608487,0,0,0,29.76805742,3.83168988,-10.79433353
0,281,1.714985042,0.676749966,2.660726488,1.429052793,23.31431842,-1.360859105,3.931847842,2.343094501,3.079727375,-0.325143687,0,0,0,-33.76081987,-82.63461246,-11.84687593
0,282,0.258866311,1.806743314,-0.720538372,-0.786652297,-13.77918513,0.866181249,-3.378288395,-0.623792085,-0.273597982,-12.26878182,-63.82830857,25.87578187,14.31008436,-73.91989129,10.09278462,-23.42145993
0,283,0.237566605,0.392521938,1.73080259,1.640682476,22.13312104,-0.10786324,-4.128857741,-2.082159486,1.953399063,-2.297820945,0,0,0,53.18997658,-33.37230034,44.5505939
0,284,-6.543992112,-0.734650725,-0.907752676,-5.381061961,16.13804188,1.690783991,-3.52948845,0.844627409,0.8827127,-0.992971691,0,0,0,59.66608227,36.32172158,-23.23287195
0,285,-0.011015036,-5.157209642,-4.377203835,-1.125297374,-21.03849859,-0.191184339,-0.771600138,-0.153038945,0.21282264,-1.964756717,0,0,0,-66.00811327,49.7778028,34.87573078
0,286,2.276166876,-1.044252413,-0.042826553,-0.843886865,-14.4727489,-0.618536685,4.231167918,3.260983055,0.714950748,-4.829972947,0,0,0,15.12411853,-34.45661156,-22.41099111
0,287,-1.202419297,3.474833854,0.661759273,1.569538946,-6.662235615,-1.87890205,3.780010835,2.137102076,0.447545831,-3.646441074,3.595354293,-66.12687149,-29.51170509,17.26238514,-8.147748835,-41.95514441
